metric,metric_group,metric_direction,budget,seed,contrast_id,contrast_family,model_a,model_b,model_a_value,model_b_value,difference_model_b_minus_model_a,model_b_better
validation_perplexity,quality,lower_is_better,10m,1337,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,145.8735387187033,141.8898530742287,-3.9836856444745763,True
validation_perplexity,quality,lower_is_better,10m,2027,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,143.72521834892214,144.5988760996419,0.873657750719758,False
validation_perplexity,quality,lower_is_better,10m,31415,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,142.75577138667683,144.01842450705178,1.2626531203749494,False
validation_perplexity,quality,lower_is_better,10m,4441,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,144.97848262678573,146.30173991618625,1.323257289400516,False
validation_perplexity,quality,lower_is_better,10m,5501,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,143.86056515906242,146.23932870444486,2.3787635453824407,False
validation_perplexity,quality,lower_is_better,10m,6173,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,145.96399274805668,147.20481872097122,1.2408259729145357,False
validation_perplexity,quality,lower_is_better,10m,8191,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,144.14525198405184,145.61374820224924,1.4684962181974015,False
validation_perplexity,quality,lower_is_better,10m,10007,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,144.24186635154643,144.6237533731484,0.38188702160195476,False
validation_perplexity,quality,lower_is_better,10m,11213,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,142.7204141097404,144.1355993306572,1.4151852209167828,False
validation_perplexity,quality,lower_is_better,10m,12721,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,142.16327528266072,149.35257997772703,7.189304695066312,False
validation_perplexity,quality,lower_is_better,10m,1337,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,149.9861433981014,149.85539794973965,-0.1307454483617505,True
validation_perplexity,quality,lower_is_better,10m,2027,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,154.4471285319663,155.36195444557146,0.9148259136051422,False
validation_perplexity,quality,lower_is_better,10m,31415,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,148.8199964750898,156.66688497132208,7.846888496232282,False
validation_perplexity,quality,lower_is_better,10m,4441,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,148.6005289817918,152.9259909910697,4.3254620092779135,False
validation_perplexity,quality,lower_is_better,10m,5501,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,152.63028591455063,147.08933313322768,-5.540952781322943,True
validation_perplexity,quality,lower_is_better,10m,6173,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,152.0037260549521,150.10802187370203,-1.8957041812500677,True
validation_perplexity,quality,lower_is_better,10m,8191,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,149.94982402836763,146.85695653728675,-3.092867491080881,True
validation_perplexity,quality,lower_is_better,10m,10007,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,151.6843222123526,152.23733414675277,0.5530119344001605,False
validation_perplexity,quality,lower_is_better,10m,11213,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,154.4244589712177,153.83383947402595,-0.5906194971917387,True
validation_perplexity,quality,lower_is_better,10m,12721,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,155.87797374296116,152.63672415071724,-3.2412495922439177,True
validation_perplexity,quality,lower_is_better,25m,1337,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,98.63614612699413,103.13240282543137,4.496256698437236,False
validation_perplexity,quality,lower_is_better,25m,2027,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,99.38148520830242,103.37663192006653,3.9951467117641073,False
validation_perplexity,quality,lower_is_better,25m,31415,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,98.02398115403327,103.66244243425918,5.638461280225911,False
validation_perplexity,quality,lower_is_better,25m,4441,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,98.60053276840007,101.58721564413428,2.9866828757342034,False
validation_perplexity,quality,lower_is_better,25m,5501,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,98.62563472677635,103.58173720552435,4.956102478747994,False
validation_perplexity,quality,lower_is_better,25m,6173,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,99.82500167220228,107.28712909016203,7.462127417959749,False
validation_perplexity,quality,lower_is_better,25m,8191,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,99.14891580766891,104.25639720229277,5.107481394623861,False
validation_perplexity,quality,lower_is_better,25m,10007,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,99.0210010765799,104.10529081204903,5.084289735469127,False
validation_perplexity,quality,lower_is_better,25m,11213,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,98.82758396477273,101.35960903390854,2.5320250691358126,False
validation_perplexity,quality,lower_is_better,25m,12721,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,101.63566969286357,105.15505218173539,3.5193824888718126,False
validation_perplexity,quality,lower_is_better,25m,1337,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,98.63614612699413,99.26852246591801,0.6323763389238763,False
validation_perplexity,quality,lower_is_better,25m,2027,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,99.38148520830242,95.01429575109654,-4.367189457205882,True
validation_perplexity,quality,lower_is_better,25m,31415,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,98.02398115403327,95.87797609570025,-2.1460050583330172,True
validation_perplexity,quality,lower_is_better,25m,4441,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,98.60053276840007,97.64860019916098,-0.9519325692390908,True
validation_perplexity,quality,lower_is_better,25m,5501,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,98.62563472677635,96.95567513936348,-1.669959587412876,True
validation_perplexity,quality,lower_is_better,25m,6173,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,99.82500167220228,98.33761513690972,-1.4873865352925577,True
validation_perplexity,quality,lower_is_better,25m,8191,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,99.14891580766891,98.30080600524639,-0.8481098024225275,True
validation_perplexity,quality,lower_is_better,25m,10007,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,99.0210010765799,96.69569893160956,-2.325302144970351,True
validation_perplexity,quality,lower_is_better,25m,11213,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,98.82758396477273,95.35109426669513,-3.4764896980776,True
validation_perplexity,quality,lower_is_better,25m,12721,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,101.63566969286357,95.94893364160396,-5.686736051259615,True
validation_perplexity,quality,lower_is_better,25m,1337,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,98.63614612699413,100.00724170748776,1.3710955804936305,False
validation_perplexity,quality,lower_is_better,25m,2027,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,99.38148520830242,100.98926933285404,1.607784124551614,False
validation_perplexity,quality,lower_is_better,25m,31415,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,98.02398115403327,101.59742209824208,3.573440944208812,False
validation_perplexity,quality,lower_is_better,25m,4441,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,98.60053276840007,100.5207170267756,1.920184258375528,False
validation_perplexity,quality,lower_is_better,25m,5501,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,98.62563472677635,100.78686950420138,2.1612347774250225,False
validation_perplexity,quality,lower_is_better,25m,6173,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,99.82500167220228,100.53196682038207,0.7069651481797905,False
validation_perplexity,quality,lower_is_better,25m,8191,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,99.14891580766891,99.5912300570219,0.44231424935298946,False
validation_perplexity,quality,lower_is_better,25m,10007,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,99.0210010765799,101.43901339293001,2.418012316350101,False
validation_perplexity,quality,lower_is_better,25m,11213,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,98.82758396477273,101.08285653094688,2.255272566174156,False
validation_perplexity,quality,lower_is_better,25m,12721,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,101.63566969286357,103.550442463594,1.9147727707304227,False
validation_perplexity,quality,lower_is_better,25m,1337,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,103.13240282543137,100.00724170748776,-3.1251611179436054,True
validation_perplexity,quality,lower_is_better,25m,2027,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,103.37663192006653,100.98926933285404,-2.3873625872124933,True
validation_perplexity,quality,lower_is_better,25m,31415,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,103.66244243425918,101.59742209824208,-2.065020336017099,True
validation_perplexity,quality,lower_is_better,25m,4441,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,101.58721564413428,100.5207170267756,-1.0664986173586755,True
validation_perplexity,quality,lower_is_better,25m,5501,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,103.58173720552435,100.78686950420138,-2.7948677013229712,True
validation_perplexity,quality,lower_is_better,25m,6173,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,107.28712909016203,100.53196682038207,-6.755162269779959,True
validation_perplexity,quality,lower_is_better,25m,8191,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,104.25639720229277,99.5912300570219,-4.665167145270871,True
validation_perplexity,quality,lower_is_better,25m,10007,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,104.10529081204903,101.43901339293001,-2.6662774191190266,True
validation_perplexity,quality,lower_is_better,25m,11213,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,101.35960903390854,101.08285653094688,-0.27675250296165643,True
validation_perplexity,quality,lower_is_better,25m,12721,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,105.15505218173539,103.550442463594,-1.6046097181413899,True
validation_perplexity,quality,lower_is_better,25m,1337,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,99.26852246591801,100.00724170748776,0.7387192415697541,False
validation_perplexity,quality,lower_is_better,25m,2027,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,95.01429575109654,100.98926933285404,5.974973581757496,False
validation_perplexity,quality,lower_is_better,25m,31415,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,95.87797609570025,101.59742209824208,5.719446002541829,False
validation_perplexity,quality,lower_is_better,25m,4441,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,97.64860019916098,100.5207170267756,2.8721168276146187,False
validation_perplexity,quality,lower_is_better,25m,5501,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,96.95567513936348,100.78686950420138,3.8311943648378985,False
validation_perplexity,quality,lower_is_better,25m,6173,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,98.33761513690972,100.53196682038207,2.194351683472348,False
validation_perplexity,quality,lower_is_better,25m,8191,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,98.30080600524639,99.5912300570219,1.290424051775517,False
validation_perplexity,quality,lower_is_better,25m,10007,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,96.69569893160956,101.43901339293001,4.743314461320452,False
validation_perplexity,quality,lower_is_better,25m,11213,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,95.35109426669513,101.08285653094688,5.731762264251756,False
validation_perplexity,quality,lower_is_better,25m,12721,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,95.94893364160396,103.550442463594,7.601508821990038,False
validation_perplexity,quality,lower_is_better,25m,1337,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,99.26852246591801,96.37246055115357,-2.896061914764445,True
validation_perplexity,quality,lower_is_better,25m,2027,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,95.01429575109654,96.30764635890979,1.2933506078132524,False
validation_perplexity,quality,lower_is_better,25m,31415,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,95.87797609570025,97.37022863023415,1.492252534533904,False
validation_perplexity,quality,lower_is_better,25m,4441,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,97.64860019916098,97.7109076313247,0.06230743216372048,False
validation_perplexity,quality,lower_is_better,25m,5501,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,96.95567513936348,96.81972482135026,-0.1359503180132151,True
validation_perplexity,quality,lower_is_better,25m,6173,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,98.33761513690972,98.33162874146528,-0.005986395444438131,True
validation_perplexity,quality,lower_is_better,25m,8191,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,98.30080600524639,97.52290194127653,-0.7779040639698565,True
validation_perplexity,quality,lower_is_better,25m,10007,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,96.69569893160956,97.022530332302,0.3268314006924413,False
validation_perplexity,quality,lower_is_better,25m,11213,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,95.35109426669513,96.3318660133564,0.9807717466612758,False
validation_perplexity,quality,lower_is_better,25m,12721,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,95.94893364160396,97.3607267826563,1.4117931410523425,False
validation_perplexity,quality,lower_is_better,25m,1337,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,98.63614612699413,98.27210019274676,-0.36404593424737186,True
validation_perplexity,quality,lower_is_better,25m,2027,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,99.38148520830242,99.05331592367602,-0.32816928462639794,True
validation_perplexity,quality,lower_is_better,25m,31415,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,98.02398115403327,97.96645928026177,-0.05752187377149198,True
validation_perplexity,quality,lower_is_better,25m,4441,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,98.60053276840007,99.3305046388865,0.7299718704864233,False
validation_perplexity,quality,lower_is_better,25m,5501,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,98.62563472677635,98.96412955784159,0.33849483106523337,False
validation_perplexity,quality,lower_is_better,25m,6173,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,99.82500167220228,97.72191752049966,-2.1030841517026175,True
validation_perplexity,quality,lower_is_better,25m,8191,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,99.14891580766891,95.56106048321494,-3.587855324453969,True
validation_perplexity,quality,lower_is_better,25m,10007,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,99.0210010765799,98.29687668020526,-0.7241243963746484,True
validation_perplexity,quality,lower_is_better,25m,11213,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,98.82758396477273,97.52977525939522,-1.2978087053775056,True
validation_perplexity,quality,lower_is_better,25m,12721,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,101.63566969286357,99.88917364971277,-1.746496043150799,True
validation_perplexity,quality,lower_is_better,50m,1337,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,82.58395226476654,86.24479471740102,3.6608424526344834,False
validation_perplexity,quality,lower_is_better,50m,2027,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,82.83007279725544,86.09337599457356,3.2633031973181232,False
validation_perplexity,quality,lower_is_better,50m,31415,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,82.34971541821577,86.6938143618961,4.344098943680336,False
validation_perplexity,quality,lower_is_better,50m,4441,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,82.72451316413868,86.2352853551621,3.5107721910234204,False
validation_perplexity,quality,lower_is_better,50m,5501,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,82.65743601185248,86.77775626793584,4.12032025608336,False
validation_perplexity,quality,lower_is_better,50m,6173,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,83.00081892860356,88.68156036231586,5.680741433712299,False
validation_perplexity,quality,lower_is_better,50m,8191,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,83.56743539237583,88.37854345238362,4.811108060007797,False
validation_perplexity,quality,lower_is_better,50m,10007,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,83.55496089264479,87.68511868016958,4.130157787524794,False
validation_perplexity,quality,lower_is_better,50m,11213,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,82.14668700189847,85.41455341318236,3.26786641128389,False
